IP_Address,Measure_Date,Measure_Time,Stat_Description,Interface_ID,Stat_Value
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipIfStatsInNoRoutes.ipv4,8,1
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipIfStatsInOctets.ipv4,3,2078722565
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipIfStatsInOctets.ipv4,7,3496551106
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipIfStatsInOctets.ipv4,8,3496551197
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipIfStatsInReceives.ipv4,3,329985423
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipIfStatsInReceives.ipv4,7,552010780
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipIfStatsInReceives.ipv4,8,552010781
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipIfStatsInTruncatedPkts.ipv4,8,2
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipIfStatsOutForwDatagrams.ipv4,3,113186
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipIfStatsOutForwDatagrams.ipv4,8,71
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipIfStatsOutFragCreates.ipv4,7,442
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipIfStatsOutFragOKs.ipv4,7,56
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipIfStatsOutFragReqds.ipv4,7,56
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipIfStatsOutOctets.ipv4,3,503218531
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipIfStatsOutOctets.ipv4,7,3566345694
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipIfStatsOutOctets.ipv4,8,3566345794
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipIfStatsOutRequests.ipv4,3,3
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipIfStatsOutRequests.ipv4,7,954946
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipIfStatsOutRequests.ipv4,8,1059962
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipIfStatsOutTransmits.ipv4,3,403288391
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipIfStatsOutTransmits.ipv4,7,470525181
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipIfStatsOutTransmits.ipv4,8,470525182
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipIfStatsReasmFails.ipv4,7,624
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipIfStatsReasmOKs.ipv4,7,56
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipIfStatsReasmReqds.ipv4,7,1630
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipSystemStatsHCInDelivers.ipv4 ,0,1297835
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipSystemStatsHCInForwDatagrams.ipv4 ,0,263608
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipSystemStatsHCInOctets.ipv4 ,0,163318185
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipSystemStatsHCInReceives.ipv4 ,0,2280848
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipSystemStatsHCOutForwDatagrams.ipv4 ,0,871798207
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipSystemStatsHCOutOctets.ipv4 ,0,165092955
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipSystemStatsHCOutRequests.ipv4 ,0,2015233
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipSystemStatsHCOutTransmits.ipv4 ,0,2278861
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipSystemStatsInDelivers.ipv4 ,0,1297833
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipSystemStatsInForwDatagrams.ipv4 ,0,263608
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipSystemStatsInHdrErrors.ipv4 ,0,716869
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipSystemStatsInNoRoutes.ipv4 ,0,720
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipSystemStatsInOctets.ipv4 ,0,163318033
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipSystemStatsInReceives.ipv4 ,0,2280846
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipSystemStatsInTruncatedPkts.ipv4 ,0,2
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipSystemStatsOutForwDatagrams.ipv4 ,0,871798207
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipSystemStatsOutFragCreates.ipv4 ,0,442
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipSystemStatsOutFragOKs.ipv4 ,0,56
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipSystemStatsOutFragReqds.ipv4 ,0,56
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipSystemStatsOutNoRoutes.ipv4 ,0,363
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipSystemStatsOutOctets.ipv4 ,0,165092798
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipSystemStatsOutRequests.ipv4 ,0,2015231
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipSystemStatsOutTransmits.ipv4 ,0,2278859
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipSystemStatsReasmFails.ipv4 ,0,624
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipSystemStatsReasmOKs.ipv4 ,0,56
172.16.105.207,21/04/2024,0:37:27,IP-MIB-ipSystemStatsReasmReqds.ipv4 ,0,1630
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsHCInDelivers.ipv4,7,954970
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsHCInDelivers.ipv4,8,343217
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsHCInForwDatagrams.ipv4,3,70
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsHCInForwDatagrams.ipv4,8,263543
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsHCInOctets.ipv4,3,2079963143
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsHCInOctets.ipv4,7,3498136463
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsHCInOctets.ipv4,8,3498136554
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsHCInReceives.ipv4,3,329990440
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsHCInReceives.ipv4,7,552019263
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsHCInReceives.ipv4,8,552019264
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsHCOutForwDatagrams.ipv4,3,113191
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsHCOutForwDatagrams.ipv4,8,71
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsHCOutOctets.ipv4,3,504554240
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsHCOutOctets.ipv4,7,3567827280
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsHCOutOctets.ipv4,8,3567827380
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsHCOutRequests.ipv4,3,3
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsHCOutRequests.ipv4,7,955174
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsHCOutRequests.ipv4,8,1059996
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsHCOutTransmits.ipv4,3,403293494
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsHCOutTransmits.ipv4,7,470533582
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsHCOutTransmits.ipv4,8,470533583
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsInDelivers.ipv4,7,954967
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsInDelivers.ipv4,8,343217
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsInForwDatagrams.ipv4,3,70
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsInForwDatagrams.ipv4,8,263543
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsInHdrErrors.ipv4,8,716881
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsInNoRoutes.ipv4,8,1
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsInOctets.ipv4,3,2079963143
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsInOctets.ipv4,7,3498136190
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsInOctets.ipv4,8,3498136281
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsInReceives.ipv4,3,329990440
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsInReceives.ipv4,7,552019260
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsInReceives.ipv4,8,552019261
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsInTruncatedPkts.ipv4,8,2
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsOutForwDatagrams.ipv4,3,113191
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsOutForwDatagrams.ipv4,8,71
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsOutFragCreates.ipv4,7,442
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsOutFragOKs.ipv4,7,56
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsOutFragReqds.ipv4,7,56
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsOutOctets.ipv4,3,504554240
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsOutOctets.ipv4,7,3567826815
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsOutOctets.ipv4,8,3567826915
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsOutRequests.ipv4,3,3
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsOutRequests.ipv4,7,955171
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsOutRequests.ipv4,8,1059996
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsOutTransmits.ipv4,3,403293494
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsOutTransmits.ipv4,7,470533579
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsOutTransmits.ipv4,8,470533580
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsReasmFails.ipv4,7,624
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsReasmOKs.ipv4,7,56
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipIfStatsReasmReqds.ipv4,7,1630
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipSystemStatsHCInDelivers.ipv4 ,0,1298082
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipSystemStatsHCInForwDatagrams.ipv4 ,0,263613
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipSystemStatsHCInOctets.ipv4 ,0,163337954
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipSystemStatsHCInReceives.ipv4 ,0,2281112
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipSystemStatsHCOutForwDatagrams.ipv4 ,0,871811449
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipSystemStatsHCOutOctets.ipv4 ,0,165113136
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipSystemStatsHCOutRequests.ipv4 ,0,2015492
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipSystemStatsHCOutTransmits.ipv4 ,0,2279125
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipSystemStatsInDelivers.ipv4 ,0,1298080
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipSystemStatsInForwDatagrams.ipv4 ,0,263613
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipSystemStatsInHdrErrors.ipv4 ,0,716881
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipSystemStatsInNoRoutes.ipv4 ,0,720
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipSystemStatsInOctets.ipv4 ,0,163337802
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipSystemStatsInReceives.ipv4 ,0,2281110
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipSystemStatsInTruncatedPkts.ipv4 ,0,2
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipSystemStatsOutForwDatagrams.ipv4 ,0,871811449
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipSystemStatsOutFragCreates.ipv4 ,0,442
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipSystemStatsOutFragOKs.ipv4 ,0,56
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipSystemStatsOutFragReqds.ipv4 ,0,56
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipSystemStatsOutNoRoutes.ipv4 ,0,363
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipSystemStatsOutOctets.ipv4 ,0,165112979
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipSystemStatsOutRequests.ipv4 ,0,2015490
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipSystemStatsOutTransmits.ipv4 ,0,2279123
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipSystemStatsReasmFails.ipv4 ,0,624
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipSystemStatsReasmOKs.ipv4 ,0,56
172.16.105.207,21/04/2024,0:47:30,IP-MIB-ipSystemStatsReasmReqds.ipv4 ,0,1630
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsHCInDelivers.ipv4,7,955195
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsHCInDelivers.ipv4,8,343239
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsHCInForwDatagrams.ipv4,3,70
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsHCInForwDatagrams.ipv4,8,263544
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsHCInOctets.ipv4,3,2081407515
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsHCInOctets.ipv4,7,3500052350
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsHCInOctets.ipv4,8,3500052441
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsHCInReceives.ipv4,3,329996182
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsHCInReceives.ipv4,7,552028325
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsHCInReceives.ipv4,8,552028326
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsHCOutForwDatagrams.ipv4,3,113192
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsHCOutForwDatagrams.ipv4,8,71
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsHCOutOctets.ipv4,3,506231859
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsHCOutOctets.ipv4,7,3569500589
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsHCOutOctets.ipv4,8,3569500689
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsHCOutRequests.ipv4,3,3
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsHCOutRequests.ipv4,7,955399
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsHCOutRequests.ipv4,8,1060031
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsHCOutTransmits.ipv4,3,403299383
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsHCOutTransmits.ipv4,7,470542494
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsHCOutTransmits.ipv4,8,470542495
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsInDelivers.ipv4,7,955192
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsInDelivers.ipv4,8,343239
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsInForwDatagrams.ipv4,3,70
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsInForwDatagrams.ipv4,8,263544
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsInHdrErrors.ipv4,8,716894
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsInNoRoutes.ipv4,8,1
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsInOctets.ipv4,3,2081407515
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsInOctets.ipv4,7,3500052077
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsInOctets.ipv4,8,3500052168
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsInReceives.ipv4,3,329996182
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsInReceives.ipv4,7,552028322
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsInReceives.ipv4,8,552028323
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsInTruncatedPkts.ipv4,8,2
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsOutForwDatagrams.ipv4,3,113192
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsOutForwDatagrams.ipv4,8,71
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsOutFragCreates.ipv4,7,442
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsOutFragOKs.ipv4,7,56
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsOutFragReqds.ipv4,7,56
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsOutOctets.ipv4,3,506231859
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsOutOctets.ipv4,7,3569500290
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsOutOctets.ipv4,8,3569500390
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsOutRequests.ipv4,3,3
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsOutRequests.ipv4,7,955396
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsOutRequests.ipv4,8,1060031
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsOutTransmits.ipv4,3,403299383
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsOutTransmits.ipv4,7,470542491
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsOutTransmits.ipv4,8,470542492
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsReasmFails.ipv4,7,624
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsReasmOKs.ipv4,7,56
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipIfStatsReasmReqds.ipv4,7,1630
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipSystemStatsHCInDelivers.ipv4 ,0,1298329
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipSystemStatsHCInForwDatagrams.ipv4 ,0,263614
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipSystemStatsHCInOctets.ipv4 ,0,163357349
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipSystemStatsHCInReceives.ipv4 ,0,2281373
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipSystemStatsHCOutForwDatagrams.ipv4 ,0,871825995
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipSystemStatsHCOutOctets.ipv4 ,0,165132989
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipSystemStatsHCOutRequests.ipv4 ,0,2015752
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipSystemStatsHCOutTransmits.ipv4 ,0,2279386
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipSystemStatsInDelivers.ipv4 ,0,1298327
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipSystemStatsInForwDatagrams.ipv4 ,0,263614
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipSystemStatsInHdrErrors.ipv4 ,0,716894
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipSystemStatsInNoRoutes.ipv4 ,0,720
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipSystemStatsInOctets.ipv4 ,0,163357197
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipSystemStatsInReceives.ipv4 ,0,2281371
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipSystemStatsInTruncatedPkts.ipv4 ,0,2
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipSystemStatsOutForwDatagrams.ipv4 ,0,871825995
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipSystemStatsOutFragCreates.ipv4 ,0,442
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipSystemStatsOutFragOKs.ipv4 ,0,56
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipSystemStatsOutFragReqds.ipv4 ,0,56
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipSystemStatsOutNoRoutes.ipv4 ,0,363
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipSystemStatsOutOctets.ipv4 ,0,165132832
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipSystemStatsOutRequests.ipv4 ,0,2015750
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipSystemStatsOutTransmits.ipv4 ,0,2279384
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipSystemStatsReasmFails.ipv4 ,0,624
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipSystemStatsReasmOKs.ipv4 ,0,56
172.16.105.207,21/04/2024,0:57:33,IP-MIB-ipSystemStatsReasmReqds.ipv4 ,0,1630
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsHCInDelivers.ipv4,7,955420
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsHCInDelivers.ipv4,8,343272
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsHCInForwDatagrams.ipv4,3,70
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsHCInForwDatagrams.ipv4,8,263549
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsHCInOctets.ipv4,3,2082724591
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsHCInOctets.ipv4,7,3501924380
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsHCInOctets.ipv4,8,3501924471
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsHCInReceives.ipv4,3,330001411
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsHCInReceives.ipv4,7,552036213
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsHCInReceives.ipv4,8,552036214
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsHCOutForwDatagrams.ipv4,3,113197
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsHCOutForwDatagrams.ipv4,8,71
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsHCOutOctets.ipv4,3,507874840
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsHCOutOctets.ipv4,7,3571039564
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsHCOutOctets.ipv4,8,3571039664
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsHCOutRequests.ipv4,3,3
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsHCOutRequests.ipv4,7,955624
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsHCOutRequests.ipv4,8,1060081
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsHCOutTransmits.ipv4,3,403304813
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsHCOutTransmits.ipv4,7,470550180
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsHCOutTransmits.ipv4,8,470550181
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsInDelivers.ipv4,7,955417
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsInDelivers.ipv4,8,343272
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsInForwDatagrams.ipv4,3,70
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsInForwDatagrams.ipv4,8,263549
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsInHdrErrors.ipv4,8,716911
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsInNoRoutes.ipv4,8,1
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsInOctets.ipv4,3,2082724591
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsInOctets.ipv4,7,3501924107
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsInOctets.ipv4,8,3501924198
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsInReceives.ipv4,3,330001411
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsInReceives.ipv4,7,552036210
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsInReceives.ipv4,8,552036211
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsInTruncatedPkts.ipv4,8,2
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsOutForwDatagrams.ipv4,3,113197
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsOutForwDatagrams.ipv4,8,71
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsOutFragCreates.ipv4,7,442
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsOutFragOKs.ipv4,7,56
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsOutFragReqds.ipv4,7,56
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsOutOctets.ipv4,3,507874840
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsOutOctets.ipv4,7,3571039265
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsOutOctets.ipv4,8,3571039365
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsOutRequests.ipv4,3,3
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsOutRequests.ipv4,7,955621
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsOutRequests.ipv4,8,1060081
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsOutTransmits.ipv4,3,403304813
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsOutTransmits.ipv4,7,470550177
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsOutTransmits.ipv4,8,470550178
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsReasmFails.ipv4,7,624
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsReasmOKs.ipv4,7,56
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipIfStatsReasmReqds.ipv4,7,1630
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipSystemStatsHCInDelivers.ipv4 ,0,1298583
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipSystemStatsHCInForwDatagrams.ipv4 ,0,263619
172.16.105.207,21/04/2024,1:07:36,IP-MIB-ipSystemStatsHCInOctets.ipv4 ,0,163377726
